post_title,post_name,ID,post_excerpt,post_content,post_status,menu_order,post_date,post_author,comment_status,sku,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
Wahl Hero Super Trimmer 5 Star Series,wahl-hero-super-trimmer-5-star-series,5847,,Wahl Hero Super Trimmer 5 Star Series used by professional barbers to create a perfect cut. This machine comes with 2 years factory guarantee.,publish,0,08/09/2017 20:22,1,open,,no,no,,120,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-Hero-kit1-1.jpg,,,simple,,,,
Wahl Super Tapper/Trimmer Cordless Combi-Pack,wahl-super-tappertrimmer-cordless-combi-pack,5848,,Wahl Super Tapper/Trimmer Cordless Combi-Pack comes with 2 years factory guarantee.,publish,0,08/09/2017 20:22,1,open,,no,no,,199,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/wahl-super-taper-combi-pack-1.jpg,,,simple,,,,
Moser Chromini Trimmer,moser-chromini-trimmer,5849,,Moser Chromini Trimmer comes with 2 years factory guarantee.,publish,0,08/09/2017 20:23,1,open,,no,no,,99,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Wahl-cromemini-1.jpg,,,simple,,,,
Wahl Balding Clipper,wahl-balding-clipper,5850,,Wahl Balding Clipper is from the 5-series with 2 years factory.,publish,0,08/09/2017 20:23,1,open,,no,no,,120,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/balding-wahl-global-1.jpg,,,simple,,,,
LA Girls Eyeliner Pencil Plum,la-girls-eyeliner-pencil-plum,5851,,LA Girls Eyeliner Pencil Plum,publish,0,08/09/2017 20:23,1,open,,no,no,,2.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/la-girl-lipliner-pencil-plum-1.jpg,,,simple,,,,
Fair &amp; White Exclusive Whitening Soap 200g,fair-white-exclusive-whitening-soap-200g,5859,,Fair &amp; White Exclusive Whitening Soap,publish,0,08/09/2017 20:23,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/00__14094_zoom-1.png,,,simple,,,,
Black Opal True Color Liquid Foundation Oil Free 34.5ml,black-opal-true-color-liquid-foundation-oil-free-34-5ml,5860,,Black Opal True Color Liquid Foundation Oil Free,publish,0,08/09/2017 20:23,1,open,,no,no,,11.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Liquad-foundation-1.jpg,,,simple,,,,
Fair &amp; White Gold Ultimate 2 Even Tone Brightening Body Lotion 500ml,fair-white-gold-ultimate-2-even-tone-brightening-body-lotion-500ml,5861,,Fair &amp; White Gold Ultimate 2 Even Tone Brightening Body Lotion,publish,0,08/09/2017 20:23,1,open,,no,no,,24.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Fair-and-white-gold-2-1.jpg,,,simple,,,,
Fair &amp; White Cream Ultra Hydratante 400gr,fair-white-cream-ultra-hydratante-400gr,5862,,Fair &amp; White Cream Ultra Hydratante,publish,0,08/09/2017 20:23,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/fair-and-white-original-anti-aging-ultra-moisturizing-body-cream-white-415-ml_4172378-1.jpg,,,simple,,,,
Fair &amp; White Exclusive Ultra Moisturizing Body Cream 400ml,fair-white-exclusive-ultra-moisturizing-body-cream-400ml,5863,,Fair &amp; White Exlcusive Ultra Moisturizing Body Cream,publish,0,08/09/2017 20:23,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/fair-and-white-ultra-moisturising-body-cream-lightening-cream-400gm_4176410-1.jpg,,,simple,,,,
Fair &amp; White Exclusive Body Lotion 500ml,fair-white-exclusive-body-lotion-500ml,5864,,Fair &amp; White Exclusive Body Lotion,publish,0,08/09/2017 20:23,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Fair-and-white-blue-lotion-1.jpg,,,simple,,,,
Fair &amp; White So White Skin Perfector Body Lotion 500ml,fair-white-so-white-skin-perfector-body-lotion-500ml,5865,,Fair &amp; White So White Skin Perfector Body Lotion,publish,0,08/09/2017 20:23,1,open,,no,no,,18.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/f_w_so_white_skin_perfector_body_lotion_500ml-1.jpg,,,simple,,,,
Fair &amp; White Exclusive Vitamin C Whitenizer Body Lotion 500ml,fair-white-exclusive-vitamin-c-whitenizer-body-lotion-500ml,5873,,Fair &amp; White Exclusive Vitamin C Whitenizer Body Lotion,publish,0,08/09/2017 20:24,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Body_Lotion_Vit_C__25258_zoom__42192.1314730972.400.440-1.jpg,,,simple,,,,
Fair &amp; White Body Lotion Carrot 500ml,fair-white-body-lotion-carrot-500ml,5874,,Fair &amp; White Body Lotion Carrot,publish,0,08/09/2017 20:24,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/lait-carotte-original-pour-peaux-noires-1.jpg,,,simple,,,,
Fair &amp; White So White Skin Perfector creme 250ml,fair-white-so-white-skin-perfector-creme-250ml,5875,,Fair &amp; White So White Skin Perfector creme helps remove black spots and clean the color of the skin. Use with serum for better affect.,publish,0,08/09/2017 20:24,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/so-white-skin-perfector-cream-1.jpg,,,simple,,,,
Just For Me Natural Hair Nutrition Detangling Creamy Co-Wash 354ml 12oz,just-for-me-natural-hair-nutrition-detangling-creamy-co-wash-354ml-12oz,5876,,"Just For Me Natural Hair Nutrition Detangling Creamy Co-Wash conditioning cleanser helps remove impurities without stripping hair of natural oils.

Helps alleviate dryness and breakage

Rinse quickly, leaving hair silky soft with finger thru manageability.",publish,0,08/09/2017 20:24,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/just-for-me-cowash-1.jpg,,,simple,,,,
Bounce Curl Light Weight Creme Gel 8oz 238ml,bounce-curl-light-weight-creme-gel-8oz-238ml,5877,,"Bouncy Curl Light Weight Creme Gel with aloe and Black seed oil nigella sativa to enhance natural curls and healthy hairs. A formula without free paranbens, sulfate and silicones.

For natural beautifully soft and healthy curls with extra shine and manageability.

Direction: After washing hairs with shampoo and conditioner apply bounce curl light cream gel, distribute through hair after it is brushed on towel dry hairs.

Ingredients: Water, glycerin, vp/va copolymer, hydrolyzed, jojoba esters, jojoba esters, benzophenone-4, wheat protein, hydrolyzed, hydrolyzed oat protein, polysorbate-20, polyquaternium, aminomethyl propanol, panax ginseng root extract, aloe barbadensis leaf extract, salvia, officinalis sage extract, nigella sativa, virgin black cumin oil, carbomer, boswellia carterii oil, disodium edta, caprylyl glycol, citric acid, hexylene glycol, fragrance, phenoxethanol.",publish,0,08/09/2017 20:24,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/bouncy-curl-1.jpg,,,simple,,,,
Just For Me Natural Hair Nutrition Creamy Butter Moisturizer 340g 12oz,just-for-me-natural-hair-nutrition-creamy-butter-moisturizer-340g-12oz,5878,,"Just For Me Natural Hair Nutrition Creamy Butter Moisturizer provides the perfect balance of moisture needed to hydrate and style your little one's thirsty coils and curls.

Moisturizes and protects, Add shine and is non greasy to great hairs soft and hydrate for daily usage.",publish,0,08/09/2017 20:24,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/just-for-me-creamy-butter-1-1.jpg,,,simple,,,,
Just For Me Natural Hair Nutrition Moisture Rich Styling Smoothie 340g 12oz,just-for-me-natural-hair-nutrition-moisture-rich-styling-smoothie-340g-12oz,5879,,"Just For Me Natural Hair Nutrition Moisture Rich Styling Smoothie with coconut milk, shea butter, vitamin E &amp; Sunflower oil helps with daily styling of your little curly hair while protecting and restoring their delicate tresses.

Nourishes and softens curls &amp; coils also helps to decrease frizz and helps style pony puffs, twists and braids

&nbsp;",publish,0,08/09/2017 20:24,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/just-for-me-smoothie-1.jpg,,,simple,,,,
Just For Me Natural Hair Nutrition Nourishing Leave-In Conditioner 425g 15oz,just-for-me-natural-hair-nutrition-nourishing-leave-in-conditioner-425g-15oz,5886,,"Just For Me Natural Hair Nutrition Nourishing Leave-In Conditioner with coconut milk, shea butter, vitamin E and sunflower oil is the perfect daily detangling conditoner to help soften, smooth and hydrate your little curly's delicate tresses.

Quick &amp; easy detangling, influses natural conditioners for protection softens frizzy coils and curls.",publish,0,08/09/2017 20:25,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/just-for-me-leave-in-conditioning-1.jpg,,,simple,,,,
Camille Rose Naturals Curl Love Moisture Milk 8oz 240ml,camille-rose-naturals-curl-love-moisture-milk-8oz-240ml,5887,,"Camille Rose Naturals Curl Love Moisture Milk rice milk &amp; macadamia oil formula for all types of hair texture for bringing back natural hair texture by nourishing your dry and frizzy curls.

Direction: Apply to dry or wet hair and style as usual, for the best results, use camille rose naturals entire product line.",publish,0,08/09/2017 20:25,1,open,,no,no,,22.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Curl-ove-moisture-milk-1.jpg,,,simple,,,,
Camille Rose Natural Sweet Ginger Cleansing Rinse 12oz 355ml,camille-rose-natural-sweet-ginger-cleansing-rinse-12oz-355ml,5888,,"Camille Rose Natural Sweet Ginger Cleansing Rinse is without sulfate and well with castor and aniseed oil made for all types of hairs and textures to keep natural curls, soft and healthy.

Direction: use general amount on hair and scalp. wash moving towards the ends of hair. rinse and repeat if needed. follow up with one of camille rose naturals conditioners or deep treatments.

&nbsp;",publish,0,08/09/2017 20:25,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Sweet-Ginger-355ml-2.png,,,simple,,,,
Camille Rose Naturals Curl Maker 12oz 355ml,camille-rose-naturals-curl-maker-12oz-355ml,5889,,"Camille Rose Naturals Curl Maker with marshmallow &amp; agave leaf extract is made for all types of natural curly hairs. This curly Jelly will eliminate frizz, moisturize and define curls.

Direction: section soaking wet hair with fingers and distribute from root to the tips of your hair. Re-wet sections that are drying. Finger style and let air dry. A micro fiber towel may be used for faster drying.",publish,0,08/09/2017 20:25,1,open,,no,no,,34.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/camille-rose-curl-maker-1.jpg,,,simple,,,,
Novex My Curls Shampoo 300ml 10oz,novex-my-curls-shampoo-300ml-10oz,5890,,"Novex My Curls Shampoo hydrates and define long lasting curls made without Paraben. Provide better hydration, nutrition and anti frizz action to the natural curls.

Direction: Apply Novex my curls shampoo on wet hair and message gently. Repeat the process, if necessary.

Recommended for curly hair,

Special oil Mix: Argan, Ojon, Monoil, coconut, Shea butter and moringa,",publish,0,08/09/2017 20:25,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Novex-shampoo-1-1.jpg,,,simple,,,,
Novex My Curls Extra Deep Hair Care Cream 400g 14oz,novex-my-curls-extra-deep-hair-care-cream-400g-14oz,5891,,Novex My Curls Extra Deep Hair Care Cream Moisturizes and defines the curls controlling the volume and reducing frizz.,publish,0,08/09/2017 20:25,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/NOVEX-MY-curls-deep-conditioning-treatment-2.jpg,,,simple,,,,
Novex My Curls Extra Deep Hair Care Cream 1kg 35.3oz,novex-my-curls-extra-deep-hair-care-cream-1kg-35-3oz,5892,,"Novex My Curls Extra Deep Hair Care Cream Moisturizes and defines the curls controlling the volume and reducing frizz.

&nbsp;

Direction: Apply on sightly wet hair and massage, after massaging leave in on for 3 mins and rinse out well.",publish,0,08/09/2017 20:25,1,open,,no,no,,21.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/NOVEX-MY-curls-deep-conditioning-treatment-2.jpg,,,simple,,,,
Novex Argan Oil Extra Deep Hair Care Cream 400g 14oz,novex-argan-oil-extra-deep-hair-care-cream-400g-14oz,5901,,"Novex Argan Oil Extra Deep Hair Care Cream is one of the most powerful moisturizer. It is antioxidant effect helps fight against free radical and repair the damages of the hairs.

&nbsp;

Direction: Apply slightly on wet hairs and massage, after massaging leave it on for 3 mins and rinse out well.",publish,0,08/09/2017 20:26,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/novex-argan-oil-.jpeg,,,simple,,,,
Novex My Curls Leave in Conditioner 500g 17oz,novex-my-curls-leave-in-conditioner-500g-17oz,5902,,"Novex My Curls Leave in Conditioner helps define curls because they are usually longer and have wider form, which makes this type of curl get less natural oil what makes it dry and more opaque. The product developed to give natural curls softness, hydration and shine.",publish,0,08/09/2017 20:26,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/novex-my-curls-leave-in-conditioner-176-oz-500g-1.jpg,,,simple,,,,
Cantu Shea Butter Leave In Conditioner Repair Cream 25oz 709g,cantu-shea-butter-leave-in-conditioner-repair-cream-25oz-709g,5903,,"Cantu Shea Butter Leave In Conditioner Repair Cream made with pure shea butter and other natural oils to stop and mend breakage, repair splits ends and add manageability and shine in natural hairs.

&nbsp;",publish,0,08/09/2017 20:26,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/cantu-jumbo-size-1.jpg,,,simple,,,,
KeraCare Natural Textures Hair Milk 240ml 8oz,keracare-natural-textures-hair-milk-240ml-8oz,5904,,"KeraCare Natural Textures Hair Milk made for  kinky, coils hairs to protect the elasticity, strength and health of natural hairs.",publish,0,08/09/2017 20:26,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/keracare-natural-textures-hair-milk-240ml-1.jpg,,,simple,,,,
KeraCare Natural Texture Leave In Conditioner 240ml 8oz,keracare-natural-texture-leave-in-conditioner-240ml-8oz,5905,,"KeraCare Natural Textures Leave in conditioner made for  kinky, coils hairs to protect the elasticity, strength and health of natural hairs. Defines custard for curls &amp; coils, or twist.

Direction: Apply generously to clean wet hair and detangle the hair.",publish,0,08/09/2017 20:26,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/keracare-leave-in-conditioner-1.jpg,,,simple,,,,
KeraCare Natural Textures Cleansing Cream 240ml 8oz,keracare-natural-textures-cleansing-cream-240ml-8oz,5906,,"KeraCare Natural Textures Cleansing Cream is sulfate free moisturzing curl wash with amla, neem and shikakai, botanicals plus argan and abyssinian oils helps eliminate scalp bacteria leaving hair healthier.

Direction: Wet hair thoroughly, rub a generous amount between palms and distribute throughout hair leave in for 3-5 mins and rinse out repeatedly.",publish,0,08/09/2017 20:26,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/cleansing-cream-keracare-natural-textures-240-ml_-1.jpg,,,simple,,,,
KeraCare Protein Styling Gel 16oz 455g,keracare-protein-styling-gel-16oz-455g,5907,,KeraCare Protein Styling Gel helps design and maintains in shape for longer time period. Without leaving greasy feel and dryness.,publish,0,08/09/2017 20:26,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/keracare-styling-gel-1.jpg,,,simple,,,,
KeraCare Clear Protein Styling Gel 16oz 455g,keracare-clear-protein-styling-gel-16oz-455g,5908,,KeraCare Protein Styling Gel helps design and maintains in shape for longer time period. Without leaving greasy feel and dryness.,publish,0,08/09/2017 20:26,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/keracare-styling-gel-light-1.jpg,,,simple,,,,
KeraCare Curling Wax 4oz 115g,keracare-curling-wax-4oz-115g,5915,,"KeraCare Curling Wax gives more control over thermal curling, made with natural products to sanctification feeling to hairs with sheen and sealing moisture.",publish,0,08/09/2017 20:26,1,open,,no,no,,11.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Keracare-curling-wax-1.jpg,,,simple,,,,
KeraCare Intensive Restoration Maque 8oz 227g,keracare-intensive-restoration-maque-8oz-227g,5916,,"KeraCare Intensive Restoration Masque for weak and damaged natural hairs. This product actually fortifies hair so that it is 40% sronger.

&nbsp;

Direction: Distribute evenly throughout clean, towel dried hairs and then comb through and cover with plastic cap, leave in for 15 to 30 mins and wash out repeatedly.",publish,0,08/09/2017 20:26,1,open,,no,no,,19.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Keracare-masque-1.jpg,,,simple,,,,
KeraCare Honey Shea Co-Wash 8oz 227g,keracare-honey-shea-co-wash-8oz-227g,5917,,"KeraCare Honey Shea Co-Wash is a sulfate free cleansing conditioner that notably eases detangling. Great for gentle cleansing without stripping the natural moisture from hair.

Direction: Wet hair thoroughly, saturate a generous amount of the product throughout hair from roots till end, leave in for 3 to 5 mins and then wash out, repeat if needed.",publish,0,08/09/2017 20:27,1,open,,no,no,,16.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/keracare-honey-shea-co-wash-pack-of-6-1.jpg,,,simple,,,,
KeraCare Conditioning Creme Hairdress 4oz 115g,keracare-conditioning-creme-hairdress-4oz-115g,5918,,KeraCare Conditioning Creme Hairdress is a light conditioning formula which gives sheen to dry hairs and protects during heat styling.,publish,0,08/09/2017 20:27,1,open,,no,no,,11.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/kc-Conditioning-Creme-Hairdress-4oz-2.jpg,,,simple,,,,
